game_id,seed,game_index_within_seed,strategy,winner,village_win,wolf_win,seer_seat,seer_side,seer_seat_type,wolf_seats,wolves_on_edge,wolves_on_inner,wolves_left_side,wolves_right_side,first_check_target,first_check_target_role,first_check_target_is_wolf,first_check_target_seat_type,first_check_target_side,all_seer_check_targets_in_order,all_seer_check_roles_in_order,total_seer_checks,seer_found_any_wolf,seer_found_wolf_count,first_check_wolf,seer_survived_to_game_end,seer_death_round,total_rounds,final_alive_players,final_alive_wolves,final_alive_villagers
random_seed_45_game_341,45,341,random,wolf,0,1,8,right,inner,"[3,4,6]",1,2,2,1,7,villager,0,inner,right,"[7,10,5,3]","[""villager"",""witch"",""villager"",""werewolf""]",4,1,1,0,0,4,4,2,1,1
random_seed_45_game_342,45,342,random,wolf,0,1,3,left,inner,"[2,7,8]",0,3,1,2,9,villager,0,inner,right,[9],"[""villager""]",1,0,0,0,0,1,4,2,1,1
random_seed_45_game_343,45,343,random,village,1,0,1,left,edge,"[3,4,7]",0,3,2,1,4,werewolf,1,inner,left,"[4,5]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,5,0,5
random_seed_45_game_344,45,344,random,wolf,0,1,4,left,inner,"[1,2,9]",1,2,2,1,2,werewolf,1,inner,left,"[2,6,7,5]","[""werewolf"",""witch"",""villager"",""hunter""]",4,1,1,1,0,4,5,2,1,1
random_seed_45_game_345,45,345,random,wolf,0,1,1,left,edge,"[2,5,10]",2,1,2,1,10,werewolf,1,edge,right,"[10,6,8,4]","[""werewolf"",""hunter"",""witch"",""villager""]",4,1,1,1,0,4,4,2,1,1
random_seed_45_game_346,45,346,random,village,1,0,8,right,inner,"[5,7,9]",1,2,1,2,2,villager,0,inner,left,"[2,1,4]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,3,3,0,3
random_seed_45_game_347,45,347,random,wolf,0,1,8,right,inner,"[2,5,7]",1,2,2,1,9,witch,0,inner,right,"[9,5,6,4]","[""witch"",""werewolf"",""villager"",""villager""]",4,1,1,0,0,4,4,2,1,1
random_seed_45_game_348,45,348,random,village,1,0,9,right,inner,"[1,5,7]",2,1,2,1,7,werewolf,1,inner,right,"[7,3]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,4,0,4
random_seed_45_game_349,45,349,random,wolf,0,1,4,left,inner,"[5,6,8]",2,1,1,2,1,villager,0,edge,left,"[1,9]","[""villager"",""hunter""]",2,0,0,0,0,2,3,4,2,2
random_seed_45_game_350,45,350,random,wolf,0,1,4,left,inner,"[1,3,6]",2,1,2,1,7,witch,0,inner,right,"[7,9,1,6]","[""witch"",""villager"",""werewolf"",""werewolf""]",4,1,2,0,1,,4,2,1,1
random_seed_45_game_351,45,351,random,wolf,0,1,9,right,inner,"[2,3,4]",0,3,3,0,4,werewolf,1,inner,left,"[4,8,2]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,3,4,2,2
random_seed_45_game_352,45,352,random,village,1,0,4,left,inner,"[2,5,9]",1,2,2,1,8,hunter,0,inner,right,"[8,1,7,5]","[""hunter"",""witch"",""villager"",""werewolf""]",4,1,1,0,1,,4,2,0,2
random_seed_45_game_353,45,353,random,village,1,0,10,right,edge,"[2,5,9]",1,2,2,1,1,witch,0,edge,left,"[1,6,9]","[""witch"",""hunter"",""werewolf""]",3,1,1,0,0,3,4,2,0,2
random_seed_45_game_354,45,354,random,village,1,0,10,right,edge,"[2,6,9]",1,2,1,2,9,werewolf,1,inner,right,"[9,1,2]","[""werewolf"",""hunter"",""werewolf""]",3,1,2,1,1,,3,5,0,5
random_seed_45_game_355,45,355,random,village,1,0,8,right,inner,"[1,6,10]",3,0,1,2,3,villager,0,inner,left,"[3,5,10,6]","[""villager"",""witch"",""werewolf"",""werewolf""]",4,1,2,0,1,,4,2,0,2
random_seed_45_game_356,45,356,random,wolf,0,1,5,left,edge,"[2,9,10]",1,2,1,2,9,werewolf,1,inner,right,"[9,1]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,2,1,1
random_seed_45_game_357,45,357,random,wolf,0,1,7,right,inner,"[2,3,6]",1,2,2,1,1,hunter,0,edge,left,"[1,9]","[""hunter"",""villager""]",2,0,0,0,0,2,4,2,1,1
random_seed_45_game_358,45,358,random,wolf,0,1,5,left,edge,"[1,2,3]",1,2,3,0,10,witch,0,edge,right,[10],"[""witch""]",1,0,0,0,0,1,4,2,1,1
random_seed_45_game_359,45,359,random,wolf,0,1,1,left,edge,"[2,4,9]",0,3,2,1,7,villager,0,inner,right,[7],"[""villager""]",1,0,0,0,0,1,3,6,3,3
random_seed_45_game_360,45,360,random,wolf,0,1,5,left,edge,"[1,4,7]",1,2,2,1,2,witch,0,inner,left,"[2,7]","[""witch"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
random_seed_45_game_361,45,361,random,wolf,0,1,4,left,inner,"[5,7,8]",1,2,1,2,5,werewolf,1,edge,left,"[5,1,7]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,4,2,1,1
random_seed_45_game_362,45,362,random,village,1,0,6,right,edge,"[5,8,10]",2,1,1,2,10,werewolf,1,edge,right,"[10,8]","[""werewolf"",""werewolf""]",2,1,2,1,1,,2,4,0,4
random_seed_45_game_363,45,363,random,wolf,0,1,8,right,inner,"[1,4,5]",2,1,3,0,6,villager,0,edge,right,"[6,1,7,10]","[""villager"",""werewolf"",""villager"",""hunter""]",4,1,1,0,0,4,4,4,2,2
random_seed_45_game_364,45,364,random,wolf,0,1,4,left,inner,"[6,9,10]",2,1,0,3,3,witch,0,inner,left,[3],"[""witch""]",1,0,0,0,0,1,4,4,2,2
random_seed_45_game_365,45,365,random,wolf,0,1,8,right,inner,"[4,6,9]",1,2,1,2,3,hunter,0,inner,left,"[3,10]","[""hunter"",""witch""]",2,0,0,0,1,,2,6,3,3
random_seed_45_game_366,45,366,random,village,1,0,5,left,edge,"[2,4,7]",0,3,2,1,9,villager,0,inner,right,"[9,3,6]","[""villager"",""villager"",""villager""]",3,0,0,0,1,,3,4,0,4
random_seed_45_game_367,45,367,random,wolf,0,1,9,right,inner,"[4,5,8]",1,2,2,1,10,villager,0,edge,right,[10],"[""villager""]",1,0,0,0,0,1,2,6,3,3
random_seed_45_game_368,45,368,random,village,1,0,4,left,inner,"[1,2,8]",1,2,2,1,1,werewolf,1,edge,left,"[1,7,8,2]","[""werewolf"",""villager"",""werewolf"",""werewolf""]",4,1,3,1,1,,4,2,0,2
random_seed_45_game_369,45,369,random,wolf,0,1,7,right,inner,"[2,4,8]",0,3,2,1,2,werewolf,1,inner,left,"[2,4,10,9]","[""werewolf"",""werewolf"",""villager"",""hunter""]",4,1,2,1,0,4,4,2,1,1
random_seed_45_game_370,45,370,random,wolf,0,1,1,left,edge,"[2,3,9]",0,3,2,1,2,werewolf,1,inner,left,"[2,6,10,5]","[""werewolf"",""villager"",""hunter"",""witch""]",4,1,1,1,0,4,4,2,1,1
random_seed_45_game_371,45,371,random,wolf,0,1,9,right,inner,"[1,8,10]",2,1,1,2,5,villager,0,edge,left,"[5,10,8]","[""villager"",""werewolf"",""werewolf""]",3,1,2,0,0,3,4,2,1,1
random_seed_45_game_372,45,372,random,village,1,0,4,left,inner,"[2,8,9]",0,3,1,2,9,werewolf,1,inner,right,"[9,5,7]","[""werewolf"",""hunter"",""witch""]",3,1,1,1,0,3,4,2,0,2
random_seed_45_game_373,45,373,random,village,1,0,9,right,inner,"[1,5,6]",3,0,2,1,5,werewolf,1,edge,left,[5],"[""werewolf""]",1,1,1,1,0,1,2,5,0,5
random_seed_45_game_374,45,374,random,wolf,0,1,2,left,inner,"[3,7,10]",1,2,1,2,6,witch,0,edge,right,"[6,4]","[""witch"",""villager""]",2,0,0,0,0,2,5,2,1,1
random_seed_45_game_375,45,375,random,wolf,0,1,8,right,inner,"[1,3,4]",1,2,3,0,5,villager,0,edge,left,"[5,2,4,9]","[""villager"",""villager"",""werewolf"",""hunter""]",4,1,1,0,0,4,4,2,1,1
random_seed_45_game_376,45,376,random,wolf,0,1,10,right,edge,"[1,4,5]",2,1,3,0,2,hunter,0,inner,left,[2],"[""hunter""]",1,0,0,0,0,1,2,6,3,3
random_seed_45_game_377,45,377,random,wolf,0,1,7,right,inner,"[2,4,9]",0,3,2,1,9,werewolf,1,inner,right,"[9,6,2]","[""werewolf"",""hunter"",""werewolf""]",3,1,2,1,0,3,4,2,1,1
random_seed_45_game_378,45,378,random,wolf,0,1,5,left,edge,"[2,8,9]",0,3,1,2,6,villager,0,edge,right,"[6,7,8,4]","[""villager"",""witch"",""werewolf"",""villager""]",4,1,1,0,0,4,4,2,1,1
random_seed_45_game_379,45,379,random,village,1,0,8,right,inner,"[1,3,6]",2,1,2,1,1,werewolf,1,edge,left,"[1,3,5]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,1,,3,3,0,3
random_seed_45_game_380,45,380,random,village,1,0,9,right,inner,"[2,3,8]",0,3,2,1,1,villager,0,edge,left,"[1,3,7]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,3,0,3
random_seed_45_game_381,45,381,random,wolf,0,1,3,left,inner,"[4,5,8]",1,2,2,1,10,villager,0,edge,right,"[10,8,2]","[""villager"",""werewolf"",""villager""]",3,1,1,0,1,,3,4,2,2
random_seed_45_game_382,45,382,random,wolf,0,1,8,right,inner,"[2,3,4]",0,3,3,0,1,villager,0,edge,left,"[1,5]","[""villager"",""villager""]",2,0,0,0,0,2,4,4,2,2
random_seed_45_game_383,45,383,random,village,1,0,1,left,edge,"[2,4,5]",1,2,3,0,5,werewolf,1,edge,left,"[5,9,2]","[""werewolf"",""hunter"",""werewolf""]",3,1,2,1,1,,3,4,0,4
random_seed_45_game_384,45,384,random,village,1,0,9,right,inner,"[1,3,8]",1,2,2,1,1,werewolf,1,edge,left,"[1,3,2]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,1,,3,2,0,2
random_seed_45_game_385,45,385,random,wolf,0,1,9,right,inner,"[6,7,10]",2,1,0,3,8,villager,0,inner,right,"[8,5]","[""villager"",""witch""]",2,0,0,0,0,2,2,6,3,3
random_seed_45_game_386,45,386,random,village,1,0,4,left,inner,"[1,3,7]",1,2,2,1,6,hunter,0,edge,right,"[6,8,2]","[""hunter"",""villager"",""villager""]",3,0,0,0,1,,3,5,0,5
random_seed_45_game_387,45,387,random,village,1,0,10,right,edge,"[1,4,6]",2,1,2,1,3,villager,0,inner,left,"[3,2,8]","[""villager"",""villager"",""hunter""]",3,0,0,0,1,,3,3,0,3
random_seed_45_game_388,45,388,random,wolf,0,1,3,left,inner,"[5,6,8]",2,1,1,2,4,hunter,0,inner,left,[4],"[""hunter""]",1,0,0,0,0,1,3,4,2,2
random_seed_45_game_389,45,389,random,village,1,0,10,right,edge,"[3,4,6]",1,2,2,1,4,werewolf,1,inner,left,"[4,6,2]","[""werewolf"",""werewolf"",""hunter""]",3,1,2,1,1,,3,4,0,4
random_seed_45_game_390,45,390,random,village,1,0,3,left,inner,"[6,7,10]",2,1,0,3,7,werewolf,1,inner,right,"[7,9,10]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,1,,3,5,0,5
random_seed_45_game_391,45,391,random,wolf,0,1,9,right,inner,"[5,6,7]",2,1,1,2,10,witch,0,edge,right,"[10,1]","[""witch"",""villager""]",2,0,0,0,0,2,4,2,1,1
random_seed_45_game_392,45,392,random,village,1,0,9,right,inner,"[1,5,6]",3,0,2,1,1,werewolf,1,edge,left,"[1,5,6]","[""werewolf"",""werewolf"",""werewolf""]",3,1,3,1,1,,3,4,0,4
random_seed_45_game_393,45,393,random,village,1,0,4,left,inner,"[2,6,7]",1,2,1,2,2,werewolf,1,inner,left,"[2,3,5,6]","[""werewolf"",""witch"",""hunter"",""werewolf""]",4,1,2,1,1,,4,2,0,2
random_seed_45_game_394,45,394,random,village,1,0,1,left,edge,"[3,5,9]",1,2,2,1,7,witch,0,inner,right,"[7,6,5]","[""witch"",""villager"",""werewolf""]",3,1,1,0,1,,3,5,0,5
random_seed_45_game_395,45,395,random,village,1,0,9,right,inner,"[2,5,6]",2,1,2,1,10,villager,0,edge,right,"[10,2,8,7]","[""villager"",""werewolf"",""villager"",""villager""]",4,1,1,0,0,4,4,3,0,3
random_seed_45_game_396,45,396,random,village,1,0,2,left,inner,"[6,7,10]",2,1,0,3,9,hunter,0,inner,right,"[9,8,10,6]","[""hunter"",""villager"",""werewolf"",""werewolf""]",4,1,2,0,1,,4,2,0,2
random_seed_45_game_397,45,397,random,wolf,0,1,7,right,inner,"[6,8,10]",2,1,0,3,1,villager,0,edge,left,"[1,8,9]","[""villager"",""werewolf"",""hunter""]",3,1,1,0,1,,3,4,2,2
random_seed_45_game_398,45,398,random,wolf,0,1,5,left,edge,"[3,4,9]",0,3,2,1,7,villager,0,inner,right,"[7,8,9,4]","[""villager"",""villager"",""werewolf"",""werewolf""]",4,1,2,0,0,4,4,2,1,1
random_seed_45_game_399,45,399,random,wolf,0,1,1,left,edge,"[2,3,4]",0,3,3,0,4,werewolf,1,inner,left,"[4,6]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,2,1,1
random_seed_45_game_400,45,400,random,wolf,0,1,1,left,edge,"[4,6,9]",1,2,1,2,4,werewolf,1,inner,left,[4],"[""werewolf""]",1,1,1,1,0,1,4,2,1,1
random_seed_45_game_401,45,401,random,wolf,0,1,2,left,inner,"[6,7,10]",2,1,0,3,10,werewolf,1,edge,right,"[10,4,5]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,4,4,2,2
random_seed_45_game_402,45,402,random,village,1,0,5,left,edge,"[1,4,10]",2,1,2,1,1,werewolf,1,edge,left,"[1,3,4,6]","[""werewolf"",""villager"",""werewolf"",""villager""]",4,1,2,1,1,,4,2,0,2
random_seed_45_game_403,45,403,random,wolf,0,1,6,right,edge,"[5,7,10]",2,1,1,2,1,villager,0,edge,left,"[1,8]","[""villager"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_45_game_404,45,404,random,village,1,0,8,right,inner,"[1,7,9]",1,2,1,2,6,villager,0,edge,right,"[6,3,1]","[""villager"",""villager"",""werewolf""]",3,1,1,0,0,3,4,2,0,2
random_seed_45_game_405,45,405,random,wolf,0,1,5,left,edge,"[3,6,10]",2,1,1,2,2,villager,0,inner,left,"[2,7,4]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,3,4,2,2
random_seed_45_game_406,45,406,random,village,1,0,4,left,inner,"[2,3,6]",1,2,2,1,9,hunter,0,inner,right,"[9,8,2]","[""hunter"",""villager"",""werewolf""]",3,1,1,0,1,,3,5,0,5
random_seed_45_game_407,45,407,random,wolf,0,1,7,right,inner,"[2,3,10]",1,2,2,1,1,villager,0,edge,left,"[1,9,4]","[""villager"",""villager"",""witch""]",3,0,0,0,0,3,3,4,2,2
random_seed_45_game_408,45,408,random,village,1,0,7,right,inner,"[1,4,9]",1,2,2,1,6,villager,0,edge,right,"[6,10,4]","[""villager"",""hunter"",""werewolf""]",3,1,1,0,1,,3,4,0,4
random_seed_45_game_409,45,409,random,village,1,0,8,right,inner,"[1,2,9]",1,2,2,1,4,hunter,0,inner,left,"[4,10,7,5]","[""hunter"",""villager"",""villager"",""villager""]",4,0,0,0,1,,4,3,0,3
random_seed_45_game_410,45,410,random,village,1,0,7,right,inner,"[5,6,8]",2,1,1,2,3,witch,0,inner,left,"[3,5,10,8]","[""witch"",""werewolf"",""villager"",""werewolf""]",4,1,2,0,1,,4,2,0,2
random_seed_45_game_411,45,411,random,wolf,0,1,6,right,edge,"[1,9,10]",2,1,1,2,8,hunter,0,inner,right,"[8,1]","[""hunter"",""werewolf""]",2,1,1,0,0,2,3,4,2,2
random_seed_45_game_412,45,412,random,wolf,0,1,2,left,inner,"[5,6,10]",3,0,1,2,6,werewolf,1,edge,right,"[6,4]","[""werewolf"",""hunter""]",2,1,1,1,0,2,4,4,2,2
random_seed_45_game_413,45,413,random,wolf,0,1,6,right,edge,"[4,9,10]",1,2,1,2,2,witch,0,inner,left,"[2,7,8]","[""witch"",""hunter"",""villager""]",3,0,0,0,0,3,3,4,2,2
random_seed_45_game_414,45,414,random,wolf,0,1,10,right,edge,"[3,6,9]",1,2,1,2,3,werewolf,1,inner,left,"[3,8,6]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,5,2,1,1
random_seed_45_game_415,45,415,random,wolf,0,1,2,left,inner,"[4,8,10]",1,2,1,2,7,villager,0,inner,right,"[7,6]","[""villager"",""villager""]",2,0,0,0,1,,2,6,3,3
random_seed_45_game_416,45,416,random,village,1,0,9,right,inner,"[1,3,8]",1,2,2,1,7,villager,0,inner,right,"[7,10]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,0,4
random_seed_45_game_417,45,417,random,wolf,0,1,5,left,edge,"[6,8,10]",2,1,0,3,2,witch,0,inner,left,"[2,4]","[""witch"",""villager""]",2,0,0,0,1,,2,6,3,3
random_seed_45_game_418,45,418,random,village,1,0,3,left,inner,"[4,8,9]",0,3,1,2,6,villager,0,edge,right,[6],"[""villager""]",1,0,0,0,0,1,3,3,0,3
random_seed_45_game_419,45,419,random,village,1,0,6,right,edge,"[1,2,10]",2,1,2,1,2,werewolf,1,inner,left,[2],"[""werewolf""]",1,1,1,1,0,1,2,5,0,5
random_seed_45_game_420,45,420,random,village,1,0,1,left,edge,"[3,4,9]",0,3,2,1,5,villager,0,edge,left,"[5,9,4]","[""villager"",""werewolf"",""werewolf""]",3,1,2,0,1,,3,4,0,4
random_seed_45_game_421,45,421,random,village,1,0,6,right,edge,"[2,3,7]",0,3,2,1,5,villager,0,edge,left,"[5,10,9,2]","[""villager"",""hunter"",""villager"",""werewolf""]",4,1,1,0,0,4,4,2,0,2
random_seed_45_game_422,45,422,random,wolf,0,1,2,left,inner,"[4,8,9]",0,3,1,2,8,werewolf,1,inner,right,"[8,5,1]","[""werewolf"",""witch"",""villager""]",3,1,1,1,0,3,3,4,2,2
random_seed_45_game_423,45,423,random,village,1,0,3,left,inner,"[2,6,8]",1,2,1,2,5,villager,0,edge,left,[5],"[""villager""]",1,0,0,0,0,1,4,2,0,2
random_seed_45_game_424,45,424,random,village,1,0,7,right,inner,"[2,3,5]",1,2,3,0,9,villager,0,inner,right,"[9,3,8,5]","[""villager"",""werewolf"",""hunter"",""werewolf""]",4,1,2,0,1,,4,3,0,3
random_seed_45_game_425,45,425,random,village,1,0,10,right,edge,"[3,5,9]",1,2,2,1,5,werewolf,1,edge,left,"[5,1,4,9]","[""werewolf"",""villager"",""villager"",""werewolf""]",4,1,2,1,1,,4,2,0,2
random_seed_45_game_426,45,426,random,wolf,0,1,5,left,edge,"[2,8,9]",0,3,1,2,1,witch,0,edge,left,"[1,2,8]","[""witch"",""werewolf"",""werewolf""]",3,1,2,0,1,,3,4,2,2
random_seed_45_game_427,45,427,random,wolf,0,1,3,left,inner,"[2,4,8]",0,3,2,1,10,villager,0,edge,right,[10],"[""villager""]",1,0,0,0,0,1,2,6,3,3
random_seed_45_game_428,45,428,random,wolf,0,1,8,right,inner,"[4,7,10]",1,2,1,2,3,villager,0,inner,left,"[3,9,2,10]","[""villager"",""villager"",""witch"",""werewolf""]",4,1,1,0,1,,4,2,1,1
random_seed_45_game_429,45,429,random,wolf,0,1,7,right,inner,"[3,9,10]",1,2,1,2,2,hunter,0,inner,left,"[2,1]","[""hunter"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_45_game_430,45,430,random,wolf,0,1,10,right,edge,"[1,6,7]",2,1,1,2,4,villager,0,inner,left,"[4,6]","[""villager"",""werewolf""]",2,1,1,0,1,,2,6,3,3
random_seed_45_game_431,45,431,random,village,1,0,4,left,inner,"[1,2,10]",2,1,2,1,8,villager,0,inner,right,"[8,1,6]","[""villager"",""werewolf"",""hunter""]",3,1,1,0,1,,3,4,0,4
random_seed_45_game_432,45,432,random,village,1,0,2,left,inner,"[3,6,9]",1,2,1,2,1,villager,0,edge,left,"[1,10,9]","[""villager"",""witch"",""werewolf""]",3,1,1,0,1,,3,3,0,3
random_seed_45_game_433,45,433,random,wolf,0,1,7,right,inner,"[4,5,10]",2,1,2,1,4,werewolf,1,inner,left,"[4,8,10]","[""werewolf"",""witch"",""werewolf""]",3,1,2,1,0,3,4,2,1,1
random_seed_45_game_434,45,434,random,wolf,0,1,6,right,edge,"[4,8,10]",1,2,1,2,1,villager,0,edge,left,"[1,10,3]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,3,4,2,2
random_seed_45_game_435,45,435,random,village,1,0,4,left,inner,"[1,6,8]",2,1,1,2,2,witch,0,inner,left,"[2,7,5]","[""witch"",""villager"",""villager""]",3,0,0,0,1,,3,5,0,5
random_seed_45_game_436,45,436,random,village,1,0,6,right,edge,"[3,5,9]",1,2,2,1,7,villager,0,inner,right,"[7,8,9]","[""villager"",""hunter"",""werewolf""]",3,1,1,0,1,,3,4,0,4
random_seed_45_game_437,45,437,random,wolf,0,1,8,right,inner,"[5,6,7]",2,1,1,2,2,villager,0,inner,left,"[2,1]","[""villager"",""villager""]",2,0,0,0,1,,2,6,3,3
random_seed_45_game_438,45,438,random,village,1,0,5,left,edge,"[1,3,9]",1,2,2,1,3,werewolf,1,inner,left,"[3,7,9]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,1,,3,4,0,4
random_seed_45_game_439,45,439,random,wolf,0,1,2,left,inner,"[6,9,10]",2,1,0,3,3,villager,0,inner,left,"[3,10,1]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,4,2,2
random_seed_45_game_440,45,440,random,village,1,0,6,right,edge,"[3,4,10]",1,2,2,1,1,hunter,0,edge,left,"[1,4,3]","[""hunter"",""werewolf"",""werewolf""]",3,1,2,0,1,,3,3,0,3
random_seed_45_game_441,45,441,random,village,1,0,7,right,inner,"[3,5,10]",2,1,2,1,9,villager,0,inner,right,"[9,10,1]","[""villager"",""werewolf"",""hunter""]",3,1,1,0,1,,3,4,0,4
random_seed_45_game_442,45,442,random,village,1,0,8,right,inner,"[5,6,7]",2,1,1,2,4,witch,0,inner,left,"[4,7,6]","[""witch"",""werewolf"",""werewolf""]",3,1,2,0,0,3,4,2,0,2
random_seed_45_game_443,45,443,random,village,1,0,5,left,edge,"[3,4,7]",0,3,2,1,4,werewolf,1,inner,left,"[4,8,3,9]","[""werewolf"",""hunter"",""werewolf"",""villager""]",4,1,2,1,1,,4,2,0,2
random_seed_45_game_444,45,444,random,wolf,0,1,1,left,edge,"[2,8,10]",1,2,1,2,8,werewolf,1,inner,right,"[8,5]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,2,1,1
random_seed_45_game_445,45,445,random,wolf,0,1,10,right,edge,"[5,8,9]",1,2,1,2,2,hunter,0,inner,left,"[2,8,6]","[""hunter"",""werewolf"",""villager""]",3,1,1,0,1,,3,4,2,2
random_seed_45_game_446,45,446,random,village,1,0,7,right,inner,"[2,4,9]",0,3,2,1,3,witch,0,inner,left,[3],"[""witch""]",1,0,0,0,0,1,3,4,0,4
random_seed_45_game_447,45,447,random,wolf,0,1,8,right,inner,"[4,5,7]",1,2,2,1,10,witch,0,edge,right,"[10,1,6]","[""witch"",""villager"",""villager""]",3,0,0,0,0,3,4,2,1,1
random_seed_45_game_448,45,448,random,village,1,0,7,right,inner,"[3,4,5]",1,2,3,0,4,werewolf,1,inner,left,"[4,10,1]","[""werewolf"",""hunter"",""villager""]",3,1,1,1,0,3,4,2,0,2
random_seed_45_game_449,45,449,random,wolf,0,1,10,right,edge,"[2,7,9]",0,3,1,2,6,villager,0,edge,right,"[6,4]","[""villager"",""villager""]",2,0,0,0,0,2,4,2,1,1
random_seed_45_game_450,45,450,random,wolf,0,1,5,left,edge,"[1,3,4]",1,2,3,0,10,villager,0,edge,right,"[10,4]","[""villager"",""werewolf""]",2,1,1,0,0,2,3,4,2,2
random_seed_45_game_451,45,451,random,village,1,0,8,right,inner,"[1,3,9]",1,2,2,1,1,werewolf,1,edge,left,"[1,4,6]","[""werewolf"",""witch"",""hunter""]",3,1,1,1,1,,3,4,0,4
random_seed_45_game_452,45,452,random,village,1,0,9,right,inner,"[1,5,10]",3,0,2,1,3,villager,0,inner,left,"[3,6,2]","[""villager"",""witch"",""villager""]",3,0,0,0,1,,3,4,0,4
random_seed_45_game_453,45,453,random,wolf,0,1,9,right,inner,"[2,4,5]",1,2,3,0,1,villager,0,edge,left,"[1,8]","[""villager"",""witch""]",2,0,0,0,0,2,3,4,2,2
random_seed_45_game_454,45,454,random,wolf,0,1,7,right,inner,"[3,8,9]",0,3,1,2,8,werewolf,1,inner,right,"[8,2,1]","[""werewolf"",""witch"",""hunter""]",3,1,1,1,0,3,4,2,1,1
random_seed_45_game_455,45,455,random,village,1,0,2,left,inner,"[1,5,6]",3,0,2,1,3,villager,0,inner,left,"[3,6,8]","[""villager"",""werewolf"",""witch""]",3,1,1,0,1,,3,3,0,3
random_seed_45_game_456,45,456,random,wolf,0,1,7,right,inner,"[2,3,4]",0,3,3,0,8,hunter,0,inner,right,[8],"[""hunter""]",1,0,0,0,0,1,2,6,3,3
random_seed_45_game_457,45,457,random,wolf,0,1,2,left,inner,"[5,7,8]",1,2,1,2,3,villager,0,inner,left,"[3,5,1,9]","[""villager"",""werewolf"",""villager"",""villager""]",4,1,1,0,0,4,4,4,2,2
random_seed_45_game_458,45,458,random,wolf,0,1,10,right,edge,"[1,6,7]",2,1,1,2,2,villager,0,inner,left,"[2,5]","[""villager"",""hunter""]",2,0,0,0,0,2,3,6,3,3
random_seed_45_game_459,45,459,random,village,1,0,4,left,inner,"[1,6,8]",2,1,1,2,7,hunter,0,inner,right,"[7,2,8,6]","[""hunter"",""witch"",""werewolf"",""werewolf""]",4,1,2,0,1,,4,2,0,2
random_seed_45_game_460,45,460,random,wolf,0,1,5,left,edge,"[1,6,7]",2,1,1,2,9,witch,0,inner,right,"[9,10,4]","[""witch"",""villager"",""hunter""]",3,0,0,0,0,3,3,4,2,2
random_seed_45_game_461,45,461,random,village,1,0,1,left,edge,"[2,5,9]",1,2,2,1,2,werewolf,1,inner,left,"[2,10,5,9]","[""werewolf"",""witch"",""werewolf"",""werewolf""]",4,1,3,1,1,,4,3,0,3
random_seed_45_game_462,45,462,random,wolf,0,1,2,left,inner,"[3,5,7]",1,2,2,1,9,villager,0,inner,right,"[9,5,4]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,1,1
random_seed_45_game_463,45,463,random,wolf,0,1,1,left,edge,"[7,8,10]",1,2,0,3,4,witch,0,inner,left,"[4,5]","[""witch"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_45_game_464,45,464,random,wolf,0,1,3,left,inner,"[2,5,10]",2,1,2,1,7,hunter,0,inner,right,[7],"[""hunter""]",1,0,0,0,0,1,2,6,3,3
random_seed_45_game_465,45,465,random,wolf,0,1,3,left,inner,"[1,7,8]",1,2,1,2,5,villager,0,edge,left,"[5,7,9,8]","[""villager"",""werewolf"",""witch"",""werewolf""]",4,1,2,0,0,4,4,2,1,1
random_seed_45_game_466,45,466,random,wolf,0,1,8,right,inner,"[1,5,10]",3,0,2,1,10,werewolf,1,edge,right,"[10,6,1,5]","[""werewolf"",""hunter"",""werewolf"",""werewolf""]",4,1,3,1,0,4,4,2,1,1
random_seed_45_game_467,45,467,random,wolf,0,1,4,left,inner,"[1,2,7]",1,2,2,1,9,witch,0,inner,right,[9],"[""witch""]",1,0,0,0,0,1,3,4,2,2
random_seed_45_game_468,45,468,random,wolf,0,1,5,left,edge,"[1,2,7]",1,2,2,1,3,villager,0,inner,left,"[3,10,9,6]","[""villager"",""villager"",""hunter"",""villager""]",4,0,0,0,1,,4,2,1,1
