base_configuration_id,base_game_index,behavioral_regime,dataset_split,game_family_id,game_id,seed,utterance_count,winner
r2_validation_trust_weighted_memory,9,trust_weighted_memory,validation,validation_trust_weighted_memory_314_9,r2_validation_trust_weighted_memory_seed_314_game_9,314,22,village
r2_validation_trust_weighted_memory,10,trust_weighted_memory,validation,validation_trust_weighted_memory_314_10,r2_validation_trust_weighted_memory_seed_314_game_10,314,24,wolf
r2_validation_random_vote_speech,1,random_vote_speech,validation,validation_random_vote_speech_314_1,r2_validation_random_vote_speech_seed_314_game_1,314,17,wolf
r2_validation_random_vote_speech,2,random_vote_speech,validation,validation_random_vote_speech_314_2,r2_validation_random_vote_speech_seed_314_game_2,314,17,wolf
r2_validation_random_vote_speech,3,random_vote_speech,validation,validation_random_vote_speech_314_3,r2_validation_random_vote_speech_seed_314_game_3,314,22,village
r2_validation_random_vote_speech,4,random_vote_speech,validation,validation_random_vote_speech_314_4,r2_validation_random_vote_speech_seed_314_game_4,314,25,village
r2_validation_random_vote_speech,5,random_vote_speech,validation,validation_random_vote_speech_314_5,r2_validation_random_vote_speech_seed_314_game_5,314,17,wolf
r2_validation_random_vote_speech,6,random_vote_speech,validation,validation_random_vote_speech_314_6,r2_validation_random_vote_speech_seed_314_game_6,314,17,wolf
r2_validation_random_vote_speech,7,random_vote_speech,validation,validation_random_vote_speech_314_7,r2_validation_random_vote_speech_seed_314_game_7,314,16,wolf
r2_validation_random_vote_speech,8,random_vote_speech,validation,validation_random_vote_speech_314_8,r2_validation_random_vote_speech_seed_314_game_8,314,21,wolf
r2_validation_random_vote_speech,9,random_vote_speech,validation,validation_random_vote_speech_314_9,r2_validation_random_vote_speech_seed_314_game_9,314,25,wolf
r2_validation_random_vote_speech,10,random_vote_speech,validation,validation_random_vote_speech_314_10,r2_validation_random_vote_speech_seed_314_game_10,314,17,village
r2_final_test_balanced_social,1,balanced_social,final_test,final_test_balanced_social_315_1,r2_final_test_balanced_social_seed_315_game_1,315,22,wolf
r2_final_test_balanced_social,2,balanced_social,final_test,final_test_balanced_social_315_2,r2_final_test_balanced_social_seed_315_game_2,315,24,wolf
r2_final_test_balanced_social,3,balanced_social,final_test,final_test_balanced_social_315_3,r2_final_test_balanced_social_seed_315_game_3,315,26,village
r2_final_test_balanced_social,4,balanced_social,final_test,final_test_balanced_social_315_4,r2_final_test_balanced_social_seed_315_game_4,315,25,wolf
r2_final_test_balanced_social,5,balanced_social,final_test,final_test_balanced_social_315_5,r2_final_test_balanced_social_seed_315_game_5,315,25,village
r2_final_test_balanced_social,6,balanced_social,final_test,final_test_balanced_social_315_6,r2_final_test_balanced_social_seed_315_game_6,315,18,wolf
r2_final_test_balanced_social,7,balanced_social,final_test,final_test_balanced_social_315_7,r2_final_test_balanced_social_seed_315_game_7,315,17,village
r2_final_test_balanced_social,8,balanced_social,final_test,final_test_balanced_social_315_8,r2_final_test_balanced_social_seed_315_game_8,315,26,village
r2_final_test_balanced_social,9,balanced_social,final_test,final_test_balanced_social_315_9,r2_final_test_balanced_social_seed_315_game_9,315,22,wolf
r2_final_test_balanced_social,10,balanced_social,final_test,final_test_balanced_social_315_10,r2_final_test_balanced_social_seed_315_game_10,315,13,village
r2_final_test_deception_adaptive,1,deception_adaptive,final_test,final_test_deception_adaptive_315_1,r2_final_test_deception_adaptive_seed_315_game_1,315,21,wolf
r2_final_test_deception_adaptive,2,deception_adaptive,final_test,final_test_deception_adaptive_315_2,r2_final_test_deception_adaptive_seed_315_game_2,315,17,wolf
r2_final_test_deception_adaptive,3,deception_adaptive,final_test,final_test_deception_adaptive_315_3,r2_final_test_deception_adaptive_seed_315_game_3,315,22,wolf
r2_final_test_deception_adaptive,4,deception_adaptive,final_test,final_test_deception_adaptive_315_4,r2_final_test_deception_adaptive_seed_315_game_4,315,21,wolf
r2_final_test_deception_adaptive,5,deception_adaptive,final_test,final_test_deception_adaptive_315_5,r2_final_test_deception_adaptive_seed_315_game_5,315,9,wolf
r2_final_test_deception_adaptive,6,deception_adaptive,final_test,final_test_deception_adaptive_315_6,r2_final_test_deception_adaptive_seed_315_game_6,315,18,wolf
r2_final_test_deception_adaptive,7,deception_adaptive,final_test,final_test_deception_adaptive_315_7,r2_final_test_deception_adaptive_seed_315_game_7,315,17,wolf
r2_final_test_deception_adaptive,8,deception_adaptive,final_test,final_test_deception_adaptive_315_8,r2_final_test_deception_adaptive_seed_315_game_8,315,22,wolf
r2_final_test_deception_adaptive,9,deception_adaptive,final_test,final_test_deception_adaptive_315_9,r2_final_test_deception_adaptive_seed_315_game_9,315,16,wolf
r2_final_test_deception_adaptive,10,deception_adaptive,final_test,final_test_deception_adaptive_315_10,r2_final_test_deception_adaptive_seed_315_game_10,315,18,wolf
r2_final_test_trust_weighted_memory,1,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_1,r2_final_test_trust_weighted_memory_seed_315_game_1,315,17,wolf
r2_final_test_trust_weighted_memory,2,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_2,r2_final_test_trust_weighted_memory_seed_315_game_2,315,28,village
r2_final_test_trust_weighted_memory,3,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_3,r2_final_test_trust_weighted_memory_seed_315_game_3,315,17,village
r2_final_test_trust_weighted_memory,4,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_4,r2_final_test_trust_weighted_memory_seed_315_game_4,315,26,village
r2_final_test_trust_weighted_memory,5,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_5,r2_final_test_trust_weighted_memory_seed_315_game_5,315,26,village
r2_final_test_trust_weighted_memory,6,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_6,r2_final_test_trust_weighted_memory_seed_315_game_6,315,22,wolf
r2_final_test_trust_weighted_memory,7,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_7,r2_final_test_trust_weighted_memory_seed_315_game_7,315,22,wolf
r2_final_test_trust_weighted_memory,8,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_8,r2_final_test_trust_weighted_memory_seed_315_game_8,315,18,wolf
r2_final_test_trust_weighted_memory,9,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_9,r2_final_test_trust_weighted_memory_seed_315_game_9,315,17,village
r2_final_test_trust_weighted_memory,10,trust_weighted_memory,final_test,final_test_trust_weighted_memory_315_10,r2_final_test_trust_weighted_memory_seed_315_game_10,315,27,village
r2_final_test_random_vote_speech,1,random_vote_speech,final_test,final_test_random_vote_speech_315_1,r2_final_test_random_vote_speech_seed_315_game_1,315,16,wolf
r2_final_test_random_vote_speech,2,random_vote_speech,final_test,final_test_random_vote_speech_315_2,r2_final_test_random_vote_speech_seed_315_game_2,315,17,wolf
r2_final_test_random_vote_speech,3,random_vote_speech,final_test,final_test_random_vote_speech_315_3,r2_final_test_random_vote_speech_seed_315_game_3,315,22,wolf
r2_final_test_random_vote_speech,4,random_vote_speech,final_test,final_test_random_vote_speech_315_4,r2_final_test_random_vote_speech_seed_315_game_4,315,25,village
r2_final_test_random_vote_speech,5,random_vote_speech,final_test,final_test_random_vote_speech_315_5,r2_final_test_random_vote_speech_seed_315_game_5,315,18,wolf
r2_final_test_random_vote_speech,6,random_vote_speech,final_test,final_test_random_vote_speech_315_6,r2_final_test_random_vote_speech_seed_315_game_6,315,16,wolf
r2_final_test_random_vote_speech,7,random_vote_speech,final_test,final_test_random_vote_speech_315_7,r2_final_test_random_vote_speech_seed_315_game_7,315,21,wolf
r2_final_test_random_vote_speech,8,random_vote_speech,final_test,final_test_random_vote_speech_315_8,r2_final_test_random_vote_speech_seed_315_game_8,315,22,wolf
r2_final_test_random_vote_speech,9,random_vote_speech,final_test,final_test_random_vote_speech_315_9,r2_final_test_random_vote_speech_seed_315_game_9,315,21,wolf
r2_final_test_random_vote_speech,10,random_vote_speech,final_test,final_test_random_vote_speech_315_10,r2_final_test_random_vote_speech_seed_315_game_10,315,18,wolf
r2_final_test_balanced_social,1,balanced_social,final_test,final_test_balanced_social_316_1,r2_final_test_balanced_social_seed_316_game_1,316,24,village
r2_final_test_balanced_social,2,balanced_social,final_test,final_test_balanced_social_316_2,r2_final_test_balanced_social_seed_316_game_2,316,21,village
r2_final_test_balanced_social,3,balanced_social,final_test,final_test_balanced_social_316_3,r2_final_test_balanced_social_seed_316_game_3,316,17,wolf
r2_final_test_balanced_social,4,balanced_social,final_test,final_test_balanced_social_316_4,r2_final_test_balanced_social_seed_316_game_4,316,16,wolf
r2_final_test_balanced_social,5,balanced_social,final_test,final_test_balanced_social_316_5,r2_final_test_balanced_social_seed_316_game_5,316,23,wolf
r2_final_test_balanced_social,6,balanced_social,final_test,final_test_balanced_social_316_6,r2_final_test_balanced_social_seed_316_game_6,316,23,wolf
r2_final_test_balanced_social,7,balanced_social,final_test,final_test_balanced_social_316_7,r2_final_test_balanced_social_seed_316_game_7,316,17,wolf
r2_final_test_balanced_social,8,balanced_social,final_test,final_test_balanced_social_316_8,r2_final_test_balanced_social_seed_316_game_8,316,22,wolf
r2_final_test_balanced_social,9,balanced_social,final_test,final_test_balanced_social_316_9,r2_final_test_balanced_social_seed_316_game_9,316,24,village
r2_final_test_balanced_social,10,balanced_social,final_test,final_test_balanced_social_316_10,r2_final_test_balanced_social_seed_316_game_10,316,23,wolf
r2_final_test_deception_adaptive,1,deception_adaptive,final_test,final_test_deception_adaptive_316_1,r2_final_test_deception_adaptive_seed_316_game_1,316,25,village
r2_final_test_deception_adaptive,2,deception_adaptive,final_test,final_test_deception_adaptive_316_2,r2_final_test_deception_adaptive_seed_316_game_2,316,16,wolf
r2_final_test_deception_adaptive,3,deception_adaptive,final_test,final_test_deception_adaptive_316_3,r2_final_test_deception_adaptive_seed_316_game_3,316,21,wolf
r2_final_test_deception_adaptive,4,deception_adaptive,final_test,final_test_deception_adaptive_316_4,r2_final_test_deception_adaptive_seed_316_game_4,316,17,village
r2_final_test_deception_adaptive,5,deception_adaptive,final_test,final_test_deception_adaptive_316_5,r2_final_test_deception_adaptive_seed_316_game_5,316,26,village
r2_final_test_deception_adaptive,6,deception_adaptive,final_test,final_test_deception_adaptive_316_6,r2_final_test_deception_adaptive_seed_316_game_6,316,22,village
r2_final_test_deception_adaptive,7,deception_adaptive,final_test,final_test_deception_adaptive_316_7,r2_final_test_deception_adaptive_seed_316_game_7,316,13,wolf
r2_final_test_deception_adaptive,8,deception_adaptive,final_test,final_test_deception_adaptive_316_8,r2_final_test_deception_adaptive_seed_316_game_8,316,10,wolf
r2_final_test_deception_adaptive,9,deception_adaptive,final_test,final_test_deception_adaptive_316_9,r2_final_test_deception_adaptive_seed_316_game_9,316,17,wolf
r2_final_test_deception_adaptive,10,deception_adaptive,final_test,final_test_deception_adaptive_316_10,r2_final_test_deception_adaptive_seed_316_game_10,316,22,wolf
r2_final_test_trust_weighted_memory,1,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_1,r2_final_test_trust_weighted_memory_seed_316_game_1,316,26,wolf
r2_final_test_trust_weighted_memory,2,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_2,r2_final_test_trust_weighted_memory_seed_316_game_2,316,9,wolf
r2_final_test_trust_weighted_memory,3,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_3,r2_final_test_trust_weighted_memory_seed_316_game_3,316,16,wolf
r2_final_test_trust_weighted_memory,4,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_4,r2_final_test_trust_weighted_memory_seed_316_game_4,316,24,village
r2_final_test_trust_weighted_memory,5,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_5,r2_final_test_trust_weighted_memory_seed_316_game_5,316,27,village
r2_final_test_trust_weighted_memory,6,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_6,r2_final_test_trust_weighted_memory_seed_316_game_6,316,15,wolf
r2_final_test_trust_weighted_memory,7,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_7,r2_final_test_trust_weighted_memory_seed_316_game_7,316,23,wolf
r2_final_test_trust_weighted_memory,8,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_8,r2_final_test_trust_weighted_memory_seed_316_game_8,316,24,village
r2_final_test_trust_weighted_memory,9,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_9,r2_final_test_trust_weighted_memory_seed_316_game_9,316,18,wolf
r2_final_test_trust_weighted_memory,10,trust_weighted_memory,final_test,final_test_trust_weighted_memory_316_10,r2_final_test_trust_weighted_memory_seed_316_game_10,316,21,village
r2_final_test_random_vote_speech,1,random_vote_speech,final_test,final_test_random_vote_speech_316_1,r2_final_test_random_vote_speech_seed_316_game_1,316,13,wolf
